"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1900328982928908377","Thu Mar 13 23:31:50 +0000 2025","0","Danantara Indonesia berkomitmen untuk mendorong transformasi ekonomi dengan pendekatan profesional dan menerapkan good governance. Danantara Indonesia berkomitmen untuk meningkatkan efisiensi aset menarik investasi global dan memperkuat daya saing Indonesia di sektor strategis https://t.co/pFWGH168LN","1900328982928908377","https://pbs.twimg.com/media/Gl9SzEzWkAAv9cx.jpg","","in","Papua Barat","0","1","0","https://x.com/NabilaKeisha7/status/1900328982928908377","1358952377609408513","NabilaKeisha7"
"1900150673057972397","Thu Mar 13 23:31:20 +0000 2025","0","@Mdy_Asmara1701 Kalau bs efisiensi Logikanya anggaran surplus","1900328856718049776","","Mdy_Asmara1701","in","","0","0","0","https://x.com/suharto91327871/status/1900328856718049776","1260193672248737795","suharto91327871"
"1900064433990492302","Thu Mar 13 23:29:40 +0000 2025","0","@CNNIndonesia Apa sih buk! Noh efisiensi tapi pejabat asik asik","1900328436117422091","","CNNIndonesia","in","","0","0","0","https://x.com/bluish_66/status/1900328436117422091","1595788799849553920","bluish_66"
"1900150673057972397","Thu Mar 13 23:27:17 +0000 2025","0","@Mdy_Asmara1701 Efisiensi cuma lari ke danantaro sama makan tidak bergizi gratis kok.. bikin sengsara rakyat konoha doang ini mah.","1900327836311052770","","Mdy_Asmara1701","in","","0","0","0","https://x.com/wadestahh/status/1900327836311052770","1880516316920266752","wadestahh"
"1900111771035423005","Thu Mar 13 23:22:25 +0000 2025","0","@geloraco Kiw kiwww hiburan baru buat dana baru efisiensi diperpanjang","1900326614313165178","","geloraco","in","","0","0","0","https://x.com/bluish_66/status/1900326614313165178","1595788799849553920","bluish_66"
"1900150673057972397","Thu Mar 13 23:21:18 +0000 2025","0","@Mdy_Asmara1701 Efisiensi buat stafsus","1900326330140680626","","Mdy_Asmara1701","in","","0","0","0","https://x.com/bluish_66/status/1900326330140680626","1595788799849553920","bluish_66"
"1900061823572828513","Thu Mar 13 23:19:04 +0000 2025","1","@tanyakanrl 2025: Coretax Danantara Mega korupsi(PLN Pertamina BJB) KaburAjaDulu IndonesiaGelap Grooming &amp; Pedofil CPNS Dwifungsi Abri PHK Masal MBG Efisiensi Anggaran Banjir dll Satt baru jg maret dah banyak amat masalahnya","1900325767789371826","","tanyakanrl","in","","0","0","0","https://x.com/MorningDew090/status/1900325767789371826","1388196981458104320","MorningDew090"
"1900325664370418123","Thu Mar 13 23:18:39 +0000 2025","0","hari ini dapet info kalo dana BOS dipotong 50% karena apa? sudah jelas krn efisiensi anggaran. sebenernya presiden kita itu lg mau memperjuangkan siapa sih? jelas banget kebijakan makan bergizi gratisnya ini sangat ga pro rakyat kecil","1900325664370418123","","","in","","0","0","0","https://x.com/setelaaa/status/1900325664370418123","66318567","setelaaa"
"1900325546699219128","Thu Mar 13 23:18:11 +0000 2025","0","Itu bukan solusi. Solusi &amp; efek jera untuk para koruptor yang paling paten itu: miskinkan (rampas semua aset hasil korup) hukuman cukup 5 tahun di lapas umum--ini efektif dan efisiensi. Dengan catatan justice system berintegritas.","1900325546699219128","","","in","","0","0","0","https://x.com/soetanahasby/status/1900325546699219128","210012158","soetanahasby"
"1899960013004955680","Thu Mar 13 23:17:31 +0000 2025","0","@zainalamochtar Adanya jabatan wakil menteri pun sudah tidak mencerminkan efisiensi. Sejak orba sampe era reformasi gak ada yg namanya jabatan wakil menteri. Cuma sejak era mulyono aja sekedar utk bagi2 jabatan!","1900325377899454594","","zainalamochtar","in","Bandung, Indonesia","0","0","0","https://x.com/yudipr/status/1900325377899454594","91485993","yudipr"
"1900214422519599612","Thu Mar 13 23:15:05 +0000 2025","0","@kompascom Katanya efisiensi... eh malah mau bangun penjara.. lebih bagus bangun sekolah negeri. Pemerintahan prabowo kacau..","1900324765539459198","","kompascom","in","İstanbul, Türkiye","0","0","0","https://x.com/darenboys23/status/1900324765539459198","1021678650226176001","darenboys23"
"1900002189848043836","Thu Mar 13 23:14:43 +0000 2025","0","@mas_veel disesatkan pala lu bau menyan...daya beli anjlok pendapatan pajak anjlok phk dimana mana korupsi dimana mana harga harga naek utang gede efisiensi besar besaran itu tanda tanda tekorrr aman aman apanya? disenggol dikit lagi bangkrut nih Republik..bego","1900324673625481680","","mas_veel","in","Dipangkuan Ibu Pertiwi","0","0","0","https://x.com/tiledjago/status/1900324673625481680","149346411","tiledjago"
"1900120903528439892","Thu Mar 13 23:12:10 +0000 2025","0","@Mdy_Asmara1701 Tuh kaaannn efisiensi semakin panjang nih. Doi mo bikin penjara soalnya penjara vip.","1900324033956294757","","Mdy_Asmara1701","in","","0","0","0","https://x.com/bluish_66/status/1900324033956294757","1595788799849553920","bluish_66"
"1900319243738206348","Thu Mar 13 23:11:27 +0000 2025","0","@milskymelon (masih si pink) hmzz pdhal klow 1yeti bungkus pc na kt bgusin tp klo dia msh maksa 900k yh kt selipin sja ntuh pc ke dlam plastik bjunya huh #hemat #efisiensi https://t.co/jpLjvNyoai","1900323852468838551","https://pbs.twimg.com/tweet_video_thumb/Gl9Od03bYAIIbd_.jpg","milskymelon","in","Melbourne, Victoria","0","1","0","https://x.com/remleemark/status/1900323852468838551","926035792329240576","remleemark"
"1900150673057972397","Thu Mar 13 23:08:35 +0000 2025","0","@Mdy_Asmara1701 Lah Kan efisiensi itu untuk danantara alokasi dana kesana ...ya jelas ga ada pengaruh Wong duit rakyat dipakai ga jelas si wowo mana peduli","1900323130079666387","","Mdy_Asmara1701","in","","0","0","0","https://x.com/AyahBun6539919/status/1900323130079666387","1666289272218071040","AyahBun6539919"
"1900150673057972397","Thu Mar 13 23:06:04 +0000 2025","0","@Mdy_Asmara1701 efisiensi untuk kelas menengah ke bawah doang dah perasaan kelas atas makin gacor","1900322497318576245","","Mdy_Asmara1701","in","","0","0","0","https://x.com/meg7222/status/1900322497318576245","1889672215874215936","meg7222"
"1900077932741046571","Thu Mar 13 23:00:40 +0000 2025","0","@InfosuporterID Efisiensi taweekk","1900321137332285498","","InfosuporterID","in","","0","0","0","https://x.com/Rendangkambink/status/1900321137332285498","1840680445484449792","Rendangkambink"
"1900320935657562371","Thu Mar 13 22:59:51 +0000 2025","0","oalah pantes Indonesia lagi krisis begini lu bilang selamat? ulah presiden lu noh efisiensi dimana mana","1900320935657562371","","","in","20+","0","0","0","https://x.com/honeystaru/status/1900320935657562371","1872573659161968640","honeystaru"
"1900120659134734626","Thu Mar 13 22:57:39 +0000 2025","4","@MrOngDedy padahal klo pola pikirnya dibalik software itu untuk efisiensi menghindari fraud dia akan melihat itu g ada biaya","1900320379249541428","","MrOngDedy","in","Jakarta Capital Region, Indone","0","1","0","https://x.com/mario_devan/status/1900320379249541428","79120858","mario_devan"
"1900319872841830883","Thu Mar 13 22:55:38 +0000 2025","0","kan lg efisiensi kok bikin infrastruktur ","1900319872841830883","","","in","Talawi, Indonesia","0","0","0","https://x.com/luthfimifta/status/1900319872841830883","517622031","luthfimifta"
"1900317853972357256","Thu Mar 13 22:47:37 +0000 2025","0","busett kampus gue malah kena efisiensi dari kem*nag","1900317853972357256","","","in","(she/her) doppu","0","0","0","https://x.com/rosesdoy/status/1900317853972357256","1158267486812303361","rosesdoy"
"1900150673057972397","Thu Mar 13 22:44:24 +0000 2025","0","@Mdy_Asmara1701 Efisiensi harusnya penghematan dmn2 yg dirasa/dipastikan kurang/tdk perlu spt: 1. Kabinet gemuk. Sesuaikan saja dulu sama yg prioritas. 2. Wamen. Cukup menteri &amp; kementerian. 3. Program2 gak jelas. Harusnya bikin Repelita/Pelita seperti zaman Orde Baru agar pembangunan terarah.","1900317046317183209","","Mdy_Asmara1701","in","","0","0","0","https://x.com/Escapodra21/status/1900317046317183209","1736868075704844288","Escapodra21"
"1900109681655505334","Thu Mar 13 22:44:10 +0000 2025","0","@tempodotco Efisiensi untuk kebijakan rakyat Sedangkan yg diatas bagi bagi kuwe kekuasaan","1900316988205072831","","tempodotco","in","Indonesia","0","0","0","https://x.com/jiminsantoso/status/1900316988205072831","1104516029793759232","jiminsantoso"
"1899617707642999215","Thu Mar 13 22:42:20 +0000 2025","0","@Andrianzaruddi1 @geloraco Efisiensi bgt sih inii","1900316524193473005","","Andrianzaruddi1","in","","0","0","0","https://x.com/Inaina_wn/status/1900316524193473005","1825933641391943683","Inaina_wn"
"1900147328582840437","Thu Mar 13 22:36:52 +0000 2025","0","@tariganjhon @detikcom lah efisiensi itu apa gak ekstrem bang? ","1900315149464199673","","tariganjhon","in","Indonesia","0","1","0","https://x.com/laksono25/status/1900315149464199673","369492998","laksono25"
"1900150673057972397","Thu Mar 13 22:31:56 +0000 2025","0","@Mdy_Asmara1701 Ya gimana gak tekor tuh efisiensi yang harusnya masuk kas negara ini malah masuk kantong pribadi.","1900313908608721070","","Mdy_Asmara1701","in","","0","0","0","https://x.com/dr_yd13/status/1900313908608721070","1658479855888130051","dr_yd13"
"1900020294036971960","Thu Mar 13 22:31:11 +0000 2025","0","@NenkMonica @univ_indonesia pecat rektornya. kita lagi bersih2 dan efisiensi. gaji gede otak tolol. pecat ASN bangsat","1900313718157959334","","NenkMonica","in","","0","0","0","https://x.com/AnakSakti2/status/1900313718157959334","866233123","AnakSakti2"
"1900188630767067253","Thu Mar 13 22:29:20 +0000 2025","0","@hrdbacot Efek efisiensi ramadhan biasanya pemerintah kasi stimulus kali ini engga mereka engga peduli daya beli turun sektor riil kelabakan umkm pada rugi. Antara engga peduli atau bodoh aja. Lihat Nanti after lebaran kaya apa.","1900313254242726244","","hrdbacot","in","","0","0","0","https://x.com/jancuk89/status/1900313254242726244","611046001","jancuk89"
"1900133485517693289","Thu Mar 13 22:28:43 +0000 2025","0","@KompasTV Efisiensi my ass","1900313100303425553","","KompasTV","en","west java","0","0","0","https://x.com/Qutu_Qupret/status/1900313100303425553","154390739","Qutu_Qupret"
"1900307931922628890","Thu Mar 13 22:24:50 +0000 2025","0","@ssstarrrrrr @NCTZONEofficial Harus dipertanggungjawabkan inisoalnya point gede gitu malah di efisiensi","1900312122749485056","","ssstarrrrrr","in","Kota Manado, Sulawesi Utara","0","0","0","https://x.com/itsmeskivo/status/1900312122749485056","1575165522572087296","itsmeskivo"
"1900150673057972397","Thu Mar 13 22:20:13 +0000 2025","0","@Mdy_Asmara1701 haha padahal dakpak efisiensi kerasa banget.","1900310959279013956","","Mdy_Asmara1701","in","","0","0","0","https://x.com/madmaxeugene/status/1900310959279013956","620046357","madmaxeugene"
"1900305117708218604","Thu Mar 13 22:19:23 +0000 2025","0","Seperti tubuh ketika sudah sangat lapar orang tidak butuh lagi makanan. Kebutunnya berubah menjadi infus dan pengobatan. Itu juga yang akan terjadi seandainya kebijakan efisiensi kelak direvisi","1900310749937041571","","whendarkness_","in","","0","1","0","https://x.com/whendarkness_/status/1900310749937041571","1455248025492725766","whendarkness_"
"1900198534575788253","Thu Mar 13 22:18:44 +0000 2025","1","@Dahnilanzar Efisiensi tapi bikin proyek baru yang gak jelas. Koruptor harus diservis dengan perampasan aset bukan malah diminimalisir pengontrolannya agar hidup bebas?","1900310585059008961","","Dahnilanzar","in","nomaden","0","0","0","https://x.com/psyche_msa/status/1900310585059008961","1567351806","psyche_msa"
"1900106376812339365","Thu Mar 13 22:18:29 +0000 2025","0","@davenirvana @reyvanGali @barengwarga Kita butuh makan siang gratis kita butuh stafsus kita butuh wamen kita butuh mobil dinas kita butuh rumah dinas!!!! Kita perlu efisiensi anak anak itu harus kita pastikan makan bergizi gratis juga buat indonesaa titanium 2045!!!","1900310521594994892","","davenirvana","in","","0","1","0","https://x.com/dipmidel/status/1900310521594994892","1672441761409675264","dipmidel"
"1900103483329794175","Thu Mar 13 22:18:28 +0000 2025","3","@Strategi_Bisnis Sudah pasti anjlok lah...makan tuh efisiensi...","1900310520391221383","","Strategi_Bisnis","in","","0","0","0","https://x.com/bullbrakhma/status/1900310520391221383","2685148062","bullbrakhma"
"1900300502484869557","Thu Mar 13 22:17:47 +0000 2025","0","@alisyarief Duitnya dari manaaaa . Sekarang aja semua kudu efisiensi . Gosah ngayal yang deket2 aje noh tangkep . Masih ada space di cipinang buat die","1900310345228705985","","alisyarief","in","","0","0","0","https://x.com/prasilviat82682/status/1900310345228705985","1651581934655651841","prasilviat82682"
"1900195395755467071","Thu Mar 13 22:16:39 +0000 2025","0","@_ningee kak.. aku gapapa? maaf ya aku kurang berat soalnya aku lagi kena efisiensi.. ","1900310063597715964","","_ningee","in","archived.","0","0","0","https://x.com/ottersriwoo/status/1900310063597715964","760225107486924800","ottersriwoo"
"1900041052154937833","Thu Mar 13 22:12:11 +0000 2025","0","@GunRomli 32T itu kecil utk kelas APBN sedangkan efisiensi di pertegas tp korupsi nya jalan. Sy g yakin nilai tekor nya cmn sgtu","1900308936865239542","","GunRomli","in","Indonesia - USA ","0","0","0","https://x.com/maya_khatiri/status/1900308936865239542","1869394678594068480","maya_khatiri"
"1900045604895809865","Thu Mar 13 22:09:08 +0000 2025","0","@BigAlphaID Percuma efisiensi","1900308168502370650","","BigAlphaID","es","","0","0","0","https://x.com/abrahamngl11/status/1900308168502370650","1629142444007903236","abrahamngl11"
"1900305117708218604","Thu Mar 13 22:08:22 +0000 2025","0","Fokus pada efisiensi kebijakan ini memang terkesan bertolak belakang dengan upaya menggenjot pertumbuhan ekonomi. Sampai saat ini arah efisiensi belum jelas ditujukan untuk apa. Publik butuh kepastian sehingga beberapa spekulasi muncul. Salah satunya untuk likuid Danantara","1900307976155787571","","whendarkness_","in","","0","1","0","https://x.com/whendarkness_/status/1900307976155787571","1455248025492725766","whendarkness_"
"1900307931922628890","Thu Mar 13 22:08:11 +0000 2025","0","Oi @NCTZONEofficial pointnya kena efisiensi juga khhh?????? https://t.co/zaev8NBjw1","1900307931922628890","https://pbs.twimg.com/media/Gl8__kgbYAI8Go8.jpg","","in","Kota Manado, Sulawesi Utara","0","6","0","https://x.com/itsmeskivo/status/1900307931922628890","1575165522572087296","itsmeskivo"
"1900307523598770530","Thu Mar 13 22:06:34 +0000 2025","0","Efisiensi emang budaya orang Indonesia keknya ini efisiensi kata","1900307523598770530","","","in","dolf mania ☃︎ briize only .ᐟ","0","0","0","https://x.com/eunstonz/status/1900307523598770530","1491825890724282369","eunstonz"
"1900305117708218604","Thu Mar 13 22:06:18 +0000 2025","0","Berjalannya waktu setidaknya ada dua wacana besar yang bisa mempengaruhi: a. Pemberantasan korupsi b. Efisiensi","1900307455852331155","","whendarkness_","in","","0","1","0","https://x.com/whendarkness_/status/1900307455852331155","1455248025492725766","whendarkness_"
"1900307413703811357","Thu Mar 13 22:06:08 +0000 2025","1","Ngeliat APBN nyang dirilis marenan koq kayak kagak ngaruh yack nyang namanya efisiensi kuwi? Kunaon ada apa mengapa? Apa kagak perlu dievaluasi ulang? Udah berjalan berapa lama ntu yach? Telung sasi? https://t.co/pchwpdFpvB","1900307413703811357","https://pbs.twimg.com/tweet_video_thumb/Gl8_hNtbYAAqBvc.jpg","","in","Masih di Jakarta","0","0","0","https://x.com/beautydyah/status/1900307413703811357","97855630","beautydyah"
"1900307056407830546","Thu Mar 13 22:04:42 +0000 2025","1","Mau efisiensi skincare tolong buat kulitku jangan manja jangan matre","1900307056407830546","","","in","","0","0","0","https://x.com/ririntwt/status/1900307056407830546","1745657571644755969","ririntwt"
"1900103483329794175","Thu Mar 13 22:02:40 +0000 2025","0","@Strategi_Bisnis Coretax + efisiensi anggaran + ekonomi turun. Tripel kill.","1900306544836960275","","Strategi_Bisnis","in","front computer","0","0","0","https://x.com/vandezup/status/1900306544836960275","136107858","vandezup"
"1900223841764598238","Thu Mar 13 21:35:39 +0000 2025","0","@sigit_wicaks Sayangnya kenapa harus dilakukan seremoni seperti ini ditengah badai efisiensi hypocrite.","1900299743152295977","","sigit_wicaks","in","","0","0","0","https://x.com/Aoiy24/status/1900299743152295977","106957354","Aoiy24"
"1900077932741046571","Thu Mar 13 21:33:42 +0000 2025","0","@InfosuporterID Pak @prabowo masih ada walikota yg Plesiran ke Portugal ditengah2 efisiensi anggaran","1900299253190393939","","InfosuporterID","in","Indonesia","0","0","0","https://x.com/Ibnu_Radi/status/1900299253190393939","544922461","Ibnu_Radi"
"1900298606973997277","Thu Mar 13 21:31:08 +0000 2025","4","Padahal sdh dipotong sana sini sampai 50% atas nama efisiensi..lha kok masih tekor ???","1900298606973997277","","","in","seputaran indonesia","0","1","2","https://x.com/Nyi_Maheswari/status/1900298606973997277","1127842213461839872","Nyi_Maheswari"
"1900298583699771795","Thu Mar 13 21:31:02 +0000 2025","0","ANJING KAMPUS GUE JUGA KENA COK. MULAI BESOK PEMBELAJARANNYA ONLINE KARENA EFISIENSI ANGGARAN DAN HEMAT LISTRIK. FUCK YOU WOWO. LIHATLAH KAWAN INI HASIL PILIHANMU INI KAN YANG KEMARIN KALIAN BANGGAIN? 02 VOTERS TAI LU SEMUA","1900298583699771795","","","in","","0","1","0","https://x.com/xixitygurl/status/1900298583699771795","1178594567601287169","xixitygurl"
"1900214422519599612","Thu Mar 13 21:30:26 +0000 2025","0","@kompascom Selama lingkaranya ga ada yg di bereskan koruptornya. kagak ada yg percaya cuma OMON OMON mirip efisiensi tp malah buat kabinet gemuk. di tunda CASN tp ngangkat konco2nya masuk kabinet cepet banget.","1900298431459102925","","kompascom","in","","0","0","0","https://x.com/adheefx/status/1900298431459102925","1701537149622124544","adheefx"
"1900298195676389539","Thu Mar 13 21:29:30 +0000 2025","0","sebel banget sama efisiensi efisiensi iniii anjrrr anjrrr fak","1900298195676389539","","","in","firstly please read my carrd →","0","1","0","https://x.com/oizuken/status/1900298195676389539","1154719086296723456","oizuken"
"1900111771035423005","Thu Mar 13 21:28:31 +0000 2025","0","@geloraco Kalo diperhatiin kayaknya pembahasan presiden selalu pada hal membuat sesuatu yg baru padahal dia mengeluh efisiensi tapi dia sendiri menambah pejabat terus. Artinya sifat ambigu gurunya udah menurun secara matang. Maka rakyat mana lagi yg akan dicekik buat efisiensi berikutny","1900297947222573544","","geloraco","in","Tangerang, Indonesia","0","0","0","https://x.com/rezpahlevi/status/1900297947222573544","177497943","rezpahlevi"
"1900002189848043836","Thu Mar 13 21:28:24 +0000 2025","0","@mas_veel Dah nambah kali mungkin selama ini sibuk dengan efisiensi dan berbagai kasus korupsi... Sehingga hutang naik lepas dari pantauan ... https://t.co/XISz3CmTRC","1900297919707938975","","mas_veel","in","Lampung, Indonesia","0","0","0","https://x.com/JOINLampung/status/1900297919707938975","949525285828833280","JOINLampung"
"1900266888707400075","Thu Mar 13 21:28:21 +0000 2025","2","@Zescouth @tanyakanrl kak kebetulan aku kerja di perhotelan dan justru kita yang di hotel lagi jatuh jatuhnya.. aku kurang tau di daerah lain tapi perhotelan di daerah Bandung lagi sangat merosot bahkan banyak dari kami para karyawan kena dampak efisiensi juga dari perusahaan sendiri :(","1900297908945379372","","Zescouth","in","mdni","0","0","0","https://x.com/cioucs/status/1900297908945379372","903748786501017600","cioucs"
"1900074712220541210","Thu Mar 13 21:24:50 +0000 2025","0","@inilahdotcom Efisiensi ga ngaruh.. Anggaran polisi tuh potong","1900297022781231338","","inilahdotcom","in","","0","0","0","https://x.com/BanyuKirik/status/1900297022781231338","1238819739062816770","BanyuKirik"
"1900150102293185015","Thu Mar 13 21:21:52 +0000 2025","3","@MariaAlkaff_ The real imbas of EFISIENSI yg absurd dimana yg di atas seenaknya angkat orang yg d bawah terpaksa gigit jari","1900296275486269678","","MariaAlkaff_","in","di hatimu yank👩‍❤️‍👨💍","0","1","0","https://x.com/AiraNtieReal/status/1900296275486269678","1428002673815482369","AiraNtieReal"
"1900172500144972029","Thu Mar 13 21:21:52 +0000 2025","0","@tempodotco Bangun nya pake duit lagi apa pake daun ? Efisiensi ?","1900296273669890462","","tempodotco","in","","0","0","0","https://x.com/Fitrachaniagos/status/1900296273669890462","1301029063436300288","Fitrachaniagos"
"1900296126227767435","Thu Mar 13 21:21:16 +0000 2025","0","sekarang woahae nya kena efisiensi ","1900296126227767435","","","in","","0","0","0","https://x.com/wonpilkriwil/status/1900296126227767435","1159846263396765698","wonpilkriwil"
"1900002189848043836","Thu Mar 13 21:20:09 +0000 2025","0","@mas_veel Harusnya yang dikejar hutang sedikit biar ruang fiskal negara longgar kalo longgar ketahanan devisa dan rupiah kuat kalo longgar tidak akan perlu efisiensi yang mengganggu roda ekonomi rakyat bawah..mikir gitu aja g bisa..koclok","1900295845167456439","","mas_veel","in","","0","0","0","https://x.com/MasHarto05/status/1900295845167456439","1615663729454239745","MasHarto05"
"1900195144806420762","Thu Mar 13 21:18:16 +0000 2025","0","@geloraco Buah EFISIENSI itu TEKOR","1900295370862891272","","geloraco","in","Kota Medan, Sumatera Utara","0","0","0","https://x.com/mamatigan_Z/status/1900295370862891272","122338451","mamatigan_Z"
"1900294593578750084","Thu Mar 13 21:15:12 +0000 2025","0","syok karena mereka ngeluh efisiensi trs blg ah udh gue pilih tp knp kebijakannya nyebelin semua LAAHH NGAPAIN ELU MILIH allahuakbar emosy","1900294596158251044","","tnvthusiast","in","bla bla bla","0","0","0","https://x.com/tnvthusiast/status/1900294596158251044","1301544295480979456","tnvthusiast"
"1900294428566372387","Thu Mar 13 21:14:32 +0000 2025","0","indo kaya menganut segala aspek 'efisiensi' termasuk ngurangi kata. ","1900294428566372387","","","in","West Java, Indonesia","0","0","0","https://x.com/yeasych/status/1900294428566372387","1725359965664317440","yeasych"
"1900291021659136444","Thu Mar 13 21:13:35 +0000 2025","0","@perkedeil bahkan kalimat/kata pun suka kena efisiensi ya kalo disini (waduh)","1900294192615854524","","perkedeil","in","僕の姫、前田 陸。♡","0","1","0","https://x.com/arethdesu/status/1900294192615854524","1320303308280492032","arethdesu"
"1900294191080718826","Thu Mar 13 21:13:35 +0000 2025","17","Yg terhormat pak @prabowo. Klo mau berantas Korupsi gak usah kejauhan bkin penjara. Katanya Efisiensi. Cukup Tegakan Hukum dan Keadilan. Proses koruptor dan Adili. Kata bpk. Klo hanya omon omon semua orang jga Bisa. Krena Penghianat Negara gak takut sama Omon omon.","1900294191080718826","","","in","Jakarta Barat, DKI Jakarta","0","9","7","https://x.com/Bara__Akbar/status/1900294191080718826","1613404169997783040","Bara__Akbar"
"1900293352979128641","Thu Mar 13 21:12:41 +0000 2025","0","Mestinya nanti ada versi b4nya juga sih. Mari kita liat developernya bakal ngasih yang mana dulu (atau sialnya nanti yang khusus ultah kena efisiensi)","1900293966362480853","","yoichisagi","in","Youniverse","0","0","0","https://x.com/yoichisagi/status/1900293966362480853","1724974939609149440","yoichisagi"
"1900293889229283499","Thu Mar 13 21:12:23 +0000 2025","181","Pada tanggal 14 Maret 1794 Eli Whitney menerima paten untuk mesin pemisah biji kapas yang dikenal sebagai cotton gin . Mesin ini secara revolusioner meningkatkan efisiensi produksi kapas di Amerika Serikat bagian selatan. https://t.co/PuFz4eHB6t","1900293889229283499","https://pbs.twimg.com/media/Gl8zNwabYAITOCq.jpg","","in","Kota Bandung, Jawa Barat","0","199","0","https://x.com/Pelaripalsu/status/1900293889229283499","232012119","Pelaripalsu"
"1900150673057972397","Thu Mar 13 21:12:16 +0000 2025","0","@Mdy_Asmara1701 Jika tidak efisiensi lebih parah pastinya akibat ulah mulyono ... Ini salah satu alasan mengapa CASN ditunda pengangkatannya ... jika diangkat sekarang maka akan menambah anggaran belanja pegawai ...","1900293858224976348","","Mdy_Asmara1701","in","Jakarta","0","0","0","https://x.com/ajotegie/status/1900293858224976348","136904047","ajotegie"
"1900293409216307206","Thu Mar 13 21:10:29 +0000 2025","0","katanya efisiensi? knp ga lgsg hukuman mati aja lbh efektif drpd bangun ini bangun itu lagi duit terus lu bos gw liat2","1900293409216307206","","","in","biar ga ngiklan 👉","0","0","1","https://x.com/laywookcom/status/1900293409216307206","1271918827505217536","laywookcom"
"1900188630767067253","Thu Mar 13 21:08:31 +0000 2025","1","@LazyBearAja @hrdbacot Efisiensi masuk bulan puasa double banget","1900292916381442290","","LazyBearAja","in","jakarta","0","0","0","https://x.com/anttieee_/status/1900292916381442290","16836324","anttieee_"
"1900292375005847764","Thu Mar 13 21:06:22 +0000 2025","0","Dunia sedang tidak baik SAJA termasuk kemungkinan AS resesi meningkat warisan fiskal buruk presiden petugas PDI-P referensi PRABOWO Kerja keras optimis Brantas korupsi efisiensi demokrasi direl nya the best kabinet merah putih 80 9% rakyat dibelakang #8% bismillah Believe me https://t.co/qkHMSP9GXM","1900292375005847764","https://pbs.twimg.com/media/Gl8xywLbgAAeTj9.jpg","","in","","0","0","1","https://x.com/AcoyBk/status/1900292375005847764","1359071931153018881","AcoyBk"
"1900290246698549410","Thu Mar 13 20:57:55 +0000 2025","0","ini maksudnya gimana dah efisiensi tapi bayar ukt tetep full kocak","1900290246698549410","","","in","","0","0","0","https://x.com/babysbreatho_o/status/1900290246698549410","1248913175522627584","babysbreatho_o"
"1900149752022655144","Thu Mar 13 20:56:05 +0000 2025","0","@nsnnkbr @kibran_kangpari Banyak kebijakan baru yg tegas dari pemerintah. Efisiensi pemangkasan anggaran. Lalu PP 8/2025. Danantara. Pasar saham masih menunggu dan melihat. https://t.co/uiDSR9VJzW","1900289786684072010","https://pbs.twimg.com/media/Gl8vfT1bQAA_yyR.jpg","nsnnkbr","in","West Borneo, Indonesia","0","1","0","https://x.com/IrawanRommi/status/1900289786684072010","1348987504985133057","IrawanRommi"
"1900091049747653065","Thu Mar 13 20:54:10 +0000 2025","0","@NarasiNewsroom dikira bikin peraturan begitu gak pake duit kali ye mamam tuh efisiensi","1900289305937084674","","NarasiNewsroom","in","Perpetually, Bie.","0","0","0","https://x.com/vancitiy/status/1900289305937084674","1270229553407905797","vancitiy"
"1900289177172009445","Thu Mar 13 20:53:40 +0000 2025","0","pbsi kena efisiensi kali om ","1900289177172009445","","","in","KYUpiter 규피터 💫","0","0","0","https://x.com/seranim__/status/1900289177172009445","1140278275614203905","seranim__"
"1900109681655505334","Thu Mar 13 20:53:27 +0000 2025","0","@tempodotco KONTOLLL EFISIENSI NDASMU","1900289124344766655","","tempodotco","in","","0","0","0","https://x.com/JackGoekk/status/1900289124344766655","930798985316507648","JackGoekk"
"1900288084207689932","Thu Mar 13 20:52:07 +0000 2025","0","@BadmintonTalk Sahur ampe ga ketelen inih.. cbs dah gagal back3back. Tp tetep bangga permah back2back . Tolonglah ijo ini pemetaan kejuaraannya gmn dah apa kena efisiensi jadinya irit2 bgt ikut turnamen???","1900288788942954649","","BadmintonTalk","in","","0","0","0","https://x.com/gordenkembang/status/1900288788942954649","231262380","gordenkembang"
"1900288058869817594","Thu Mar 13 20:52:00 +0000 2025","1","@idextratime Lagi kena efisiensi makanya 0 semua ","1900288757481562283","","idextratime","in","","0","0","0","https://x.com/kenmuamaaa/status/1900288757481562283","1650389254265241603","kenmuamaaa"
"1900287866523312414","Thu Mar 13 20:48:27 +0000 2025","2","Pdhl sudah emang kontra dengan berita berita efisiensi tapi kirai kd akan berdampak langsung instan karna aku swasta. Sekalinya cepat banar langsung kena dampaknya heh","1900287866523312414","","","in","banjarmasin","0","0","0","https://x.com/bloomycia/status/1900287866523312414","715585562","bloomycia"
"1900283082869268872","Thu Mar 13 20:46:35 +0000 2025","0","@urlovefeel Banyak kena efisiensi","1900287397616906747","","urlovefeel","in","banjarmasin","0","0","0","https://x.com/bloomycia/status/1900287397616906747","715585562","bloomycia"
"1900287285276594586","Thu Mar 13 20:46:09 +0000 2025","0","Lha kan emang aslinya mah bukan efisiensi niatnya prabowo mau garong duit APBN aja itu mah","1900287285276594586","","","in","","0","0","0","https://x.com/hanji_hanjisong/status/1900287285276594586","1611752046096691200","hanji_hanjisong"
